time_start,accelerationX,accelerationY,accelerationZ,time_end,rotationX,rotationY,rotationZ,Class,Activity
2.841,-0.074315,0.0019417,-0.098248,2.853,-0.031808,0.0051435,-0.016151,0,Stand
2.851,-0.066824,-0.0098832,-0.061548,2.868,-0.029364,-0.00096516,-0.013708,0,Stand
2.867,-0.034587,-0.039323,-0.054332,2.873,-0.028753,-0.0021869,-0.011875,0,Stand
2.881,0.021332,-0.044995,0.044798,2.883,-0.029975,-0.00035429,-0.0088209,0,Stand
2.891,0.077517,-0.038962,0.069067,2.892,-0.02631,0.00025657,-0.010043,0,Stand
2.9,0.10979,-0.0032451,0.10866,2.902,-0.031808,0.0069761,-0.00821,0,Stand
2.911,0.10517,0.020728,0.11282,2.912,-0.032419,0.013085,-0.0088209,0,Stand
2.921,0.080359,0.048129,0.10433,2.922,-0.032419,0.025302,-0.014319,0,Stand
2.931,0.051,0.037831,0.064741,2.933,-0.036084,0.027746,-0.016151,0,Stand
2.94,0.006093,0.02863,0.0059013,2.942,-0.034251,0.0308,-0.018595,0,Stand
2.952,-0.02684,5.88E-05,-0.068597,2.953,-0.033029,0.024691,-0.017373,0,Stand
2.963,-0.049143,-0.016339,-0.10414,2.964,-0.03364,0.017972,-0.017984,0,Stand
2.972,-0.056129,-0.033915,-0.10882,2.973,-0.030586,0.0051435,-0.016762,0,Stand
2.982,-0.033506,-0.053728,-0.087067,2.984,-0.032419,-0.0046304,-0.016762,0,Stand
2.994,-0.025473,-0.066189,-0.033265,2.995,-0.028753,-0.0076847,-0.013097,0,Stand
3.003,0.012482,-0.081862,0.0075474,3.004,-0.024477,-0.010739,-0.00821,0,Stand
3.013,0.032496,-0.087494,0.042496,3.014,-0.025088,-0.0046304,-0.0069883,0,Stand
3.022,0.065882,-0.058268,0.070742,3.023,-0.024477,0.00025657,-0.003934,0,Stand
3.032,0.070706,-0.032414,0.062515,3.033,-0.022034,0.0088087,-0.0027122,0,Stand
3.042,0.079351,-0.013776,0.066558,3.043,-0.022034,0.019193,-0.0051557,0,Stand
3.052,0.045129,0.0081196,0.039673,3.054,-0.017147,0.022248,-0.0069883,0,Stand
3.063,-0.0010595,0.051119,-0.03411,3.065,-0.017758,0.021637,-0.010043,0,Stand
3.073,-0.01858,0.048212,-0.059927,3.074,-0.016536,0.012474,-0.013097,0,Stand
3.083,-0.026813,0.019861,-0.03329,3.084,-0.018369,0.0051435,-0.013097,0,Stand
3.093,-0.01128,-0.0024511,-0.014327,3.094,-0.016536,0.00086743,-0.013708,0,Stand
3.102,-0.00422,-0.052304,0.01217,3.103,-0.016536,0.00086743,-0.010043,0,Stand
3.112,-0.0066786,-0.057434,0.023053,3.113,-0.020201,0.0033109,-0.0069883,0,Stand
3.122,0.00054836,-0.058514,0.024126,3.124,-0.018369,-0.00035429,-0.0045448,0,Stand
3.134,0.013712,-0.029479,0.042221,3.136,-0.01898,-0.0034086,-0.00087965,0,Stand
3.142,0.035237,-0.014479,0.070095,3.143,-0.020812,0.0027,-0.00026878,0,Stand
3.152,0.044974,-0.0030231,0.097287,3.154,-0.016536,0.010641,-0.0021014,0,Stand
3.162,0.018989,0.011688,0.07095,3.164,-0.017147,0.011863,-0.003934,0,Stand
3.172,0.001379,0.020193,0.03136,3.174,-0.017147,0.014917,-0.0063774,0,Stand
3.181,-0.032964,0.024826,-0.01442,3.183,-0.016536,0.0051435,-0.0063774,0,Stand
3.192,-0.047227,0.013865,-0.047202,3.194,-0.016536,-0.0046304,-0.0069883,0,Stand
3.202,-0.027062,0.012413,-0.027441,3.204,-0.015925,-0.011961,-0.0069883,0,Stand
3.211,-0.021445,-0.0022207,-0.032128,3.213,-0.017147,-0.015015,-0.0051557,0,Stand
3.221,-0.0015135,-0.027423,-0.00062132,3.223,-0.014704,-0.020513,-0.0063774,0,Stand
3.231,0.031484,-0.04669,0.031256,3.233,-0.012871,-0.016848,0.00034208,0,Stand
3.241,0.046694,-0.047367,0.043597,3.243,-0.012871,-0.014404,0.0021747,0,Stand
3.252,0.061997,-0.014369,0.074777,3.253,-0.015314,-0.01135,0.00095295,0,Stand
3.264,0.065413,0.0053493,0.075677,3.266,-0.015925,-0.0058521,0.0021747,0,Stand
3.272,0.066594,0.019144,0.086766,3.274,-0.020812,0.0020892,0.00095295,0,Stand
3.282,0.052408,0.035241,0.08869,3.283,-0.020812,0.014306,-0.0033231,0,Stand
3.292,0.010935,0.041288,0.039203,3.293,-0.01959,0.014917,-0.0033231,0,Stand
3.302,-0.018585,0.042465,-0.01144,3.303,-0.01898,0.0081978,-0.0069883,0,Stand
3.312,-0.042354,0.009796,-0.038585,3.314,-0.015925,-0.00096516,-0.0063774,0,Stand
3.322,-0.047202,-0.0060791,-0.036088,3.323,-0.011038,-0.0095173,-0.0057666,0,Stand
3.334,-0.02475,-0.019521,-0.045848,3.336,-0.011649,-0.017459,-0.0027122,0,Stand
3.342,0.052605,-0.013505,0.020557,3.343,-0.0098166,-0.022345,-0.0021014,0,Stand
3.352,0.059259,-0.024228,0.056125,3.353,-0.007984,-0.01868,-0.003934,0,Stand
3.362,0.042094,-0.025558,0.11868,3.363,-0.0085949,-0.015626,0.00034208,0,Stand
3.371,0.027515,-0.021658,0.16033,3.373,-0.011649,-0.0070738,0.0015638,0,Stand
3.382,0.016805,0.0003652,0.15309,3.383,-0.011038,0.0027,0.0046181,0,Stand
3.392,0.011186,0.021397,0.12682,3.393,-0.0085949,0.0051435,0.0046181,0,Stand
3.403,-0.0015812,0.041086,0.056063,3.405,-0.011649,0.012474,0.0040073,0,Stand
3.412,-0.023797,0.060659,0.032654,3.413,-0.014093,0.011252,0.0033964,0,Stand
3.422,-0.0017853,0.052636,0.02743,3.423,-0.01226,-0.0027978,-0.00087965,0,Stand
3.432,-0.002924,0.048905,0.034331,3.433,-0.01226,-0.0027978,-0.0033231,0,Stand
3.441,0.0078659,0.044912,0.029319,3.443,-0.013482,-0.0046304,-0.0057666,0,Stand
3.452,0.017366,0.044289,0.016191,3.453,-0.013482,-0.0058521,-0.0069883,0,Stand
3.465,-0.00073147,0.0041241,-0.011067,3.468,-0.014093,-0.01135,-0.00821,0,Stand
3.473,-0.005825,-0.031224,-0.01734,3.474,-0.015314,-0.013793,-0.0063774,0,Stand
3.483,0.0010071,-0.038725,-0.0029507,3.484,-0.018369,-0.016237,-0.003934,0,Stand
3.492,0.022193,-0.047023,0.023609,3.494,-0.016536,-0.014404,0.0015638,0,Stand
3.502,0.03151,-0.029667,0.042804,3.503,-0.017758,-0.0064629,0.0040073,0,Stand
3.511,0.051832,-0.019219,0.060025,3.513,-0.017758,-0.0034086,0.0046181,0,Stand
3.521,0.07466,-0.018301,0.10556,3.523,-0.014704,0.0045326,0.0064507,0,Stand
3.533,0.078569,0.016169,0.1155,3.535,-0.01226,0.0094195,0.0033964,0,Stand
3.542,0.074202,0.026305,0.082994,3.543,-0.014093,0.013696,-0.00026878,0,Stand
3.552,0.033945,0.034833,0.05262,3.553,-0.01226,0.019804,-0.0045448,0,Stand
3.562,-0.0026236,0.035708,0.0085165,3.563,-0.01226,0.011252,-0.00821,0,Stand
3.572,-0.029904,0.036223,-0.033429,3.574,-0.012871,0.0045326,-0.00821,0,Stand
3.582,-0.033439,0.024795,-0.041098,3.583,-0.014704,-0.0040195,-0.00821,0,Stand
3.592,-0.046777,-0.0032946,-0.046659,3.594,-0.015925,-0.010128,-0.0069883,0,Stand
3.603,-0.036313,-0.023982,-0.015671,3.604,-0.01959,-0.016237,-0.0051557,0,Stand
3.612,-0.018768,-0.010853,0.030175,3.613,-0.018369,-0.014404,-0.00087965,0,Stand
3.622,0.010867,-0.010507,0.088895,3.624,-0.020201,-0.014404,0.0015638,0,Stand
3.631,0.056127,0.010427,0.11157,3.633,-0.022034,-0.0070738,0.0058399,0,Stand
3.641,0.087264,0.016219,0.11192,3.643,-0.01959,0.0027,0.0021747,0,Stand
3.651,0.082702,0.016725,0.093304,3.653,-0.01898,0.012474,0.0021747,0,Stand
3.663,0.068788,0.023181,0.052261,3.665,-0.017147,0.019804,-0.0027122,0,Stand
3.671,0.032231,0.015963,0.011822,3.673,-0.017147,0.017361,-0.0063774,0,Stand
3.681,0.0015221,0.0084297,-0.041389,3.683,-0.015925,0.013696,-0.00821,0,Stand
3.691,-0.022148,0.028226,-0.037867,3.693,-0.016536,0.00086743,-0.011875,0,Stand
3.701,-0.018642,-0.0073276,-0.02351,3.703,-0.017758,-0.0076847,-0.011264,0,Stand
3.711,-0.026129,-0.033095,-0.014224,3.713,-0.018369,-0.0076847,-0.0075992,0,Stand
3.721,-0.0048113,-0.069184,0.01891,3.722,-0.015314,-0.0089064,-0.0069883,0,Stand
3.732,0.010523,-0.059708,0.042492,3.734,-0.014093,-0.0040195,-0.0014905,0,Stand
3.741,0.039218,-0.067613,0.051187,3.743,-0.01898,-0.001576,0.0021747,0,Stand
3.751,0.050083,-0.043904,0.075177,3.753,-0.01959,0.00025657,0.0021747,0,Stand
3.761,0.061009,0.0013025,0.096513,3.762,-0.015925,0.0057544,0.005229,0,Stand
3.771,0.055342,0.015483,0.074155,3.772,-0.017147,0.0088087,0.0046181,0,Stand
3.78,0.048528,0.049854,0.046753,3.782,-0.01898,0.011863,0.00034208,0,Stand
3.791,0.028554,0.074144,0.029892,3.792,-0.01898,0.016139,-0.0063774,0,Stand
3.801,0.013379,0.074939,0.012681,3.802,-0.020812,0.012474,-0.00821,0,Stand
3.81,-0.010311,0.048038,-0.019635,3.812,-0.017758,0.0069761,-0.0094318,0,Stand
3.82,-0.038952,0.015004,-0.033424,3.822,-0.018369,0.0039218,-0.011264,0,Stand
3.83,-0.050952,-0.018089,-0.068345,3.832,-0.018369,-0.0040195,-0.00821,0,Stand
3.84,-0.027191,-0.044745,-0.042644,3.842,-0.020201,-0.012572,-0.0045448,0,Stand
3.851,0.019139,-0.042281,-0.023298,3.852,-0.021423,-0.013793,-0.003934,0,Stand
3.861,0.042704,-0.050407,0.017754,3.863,-0.026921,-0.01135,-0.0021014,0,Stand
3.87,0.046018,-0.036621,0.074126,3.872,-0.021423,-0.0034086,-0.00087965,0,Stand
3.881,0.071139,-0.030063,0.10196,3.882,-0.020201,0.0051435,0.00034208,0,Stand
3.891,0.073762,-0.017428,0.10136,3.892,-0.025088,0.011863,0.00095295,0,Stand
3.901,0.076546,0.016858,0.048702,3.902,-0.025088,0.017361,-0.00026878,0,Stand
3.912,0.035145,0.010285,0.021914,3.913,-0.023256,0.020415,-0.0033231,0,Stand
3.921,0.0045309,0.02727,-0.014664,3.923,-0.023256,0.016139,-0.0069883,0,Stand
3.933,-0.035842,0.030776,-0.050669,3.935,-0.022645,0.0081978,-0.010653,0,Stand
3.941,-0.041731,0.0099809,-0.054807,3.943,-0.025088,0.0033109,-0.014319,0,Stand
3.951,-0.05137,-0.012297,-0.060853,3.953,-0.024477,-0.0021869,-0.014319,0,Stand
3.962,-0.038418,-0.050069,-0.030365,3.964,-0.020201,-0.0070738,-0.013708,0,Stand
3.972,-0.0088139,-0.06742,-0.028168,3.974,-0.018369,-0.013182,-0.010043,0,Stand
3.981,0.0075293,-0.090314,0.010462,3.982,-0.014093,-0.01868,-0.0027122,0,Stand
3.991,0.040608,-0.086185,0.049472,3.993,-0.014093,-0.015626,-0.00026878,0,Stand
4.001,0.057052,-0.050689,0.066561,4.002,-0.014093,-0.012572,0.0033964,0,Stand
4.011,0.065256,-0.029271,0.077235,4.013,-0.015925,-0.0040195,0.0058399,0,Stand
4.021,0.073702,0.0078815,0.077489,4.023,-0.017147,0.0069761,0.0070616,0,Stand
4.031,0.048904,0.04263,0.065909,4.033,-0.017758,0.012474,0.0027855,0,Stand
4.041,0.026584,0.074421,0.062159,4.043,-0.018369,0.012474,-0.0027122,0,Stand
4.052,-0.0053835,0.078036,0.026102,4.053,-0.01898,0.0094195,-0.0051557,0,Stand
4.064,-0.018333,0.080122,-0.015559,4.066,-0.018369,0.0020892,-0.0088209,0,Stand
4.072,-0.036318,0.035162,-0.045652,4.074,-0.020812,-0.0040195,-0.011875,0,Stand
4.081,-0.022182,0.016315,-0.025982,4.083,-0.022034,-0.0082955,-0.01493,0,Stand
4.091,-0.0033674,-0.020577,-0.022688,4.093,-0.021423,-0.013182,-0.011264,0,Stand
4.101,0.011755,-0.037872,-0.0032687,4.103,-0.022034,-0.014404,-0.012486,0,Stand
4.111,0.035218,-0.055264,0.018656,4.113,-0.024477,-0.013793,-0.0057666,0,Stand
4.121,0.063591,-0.04553,0.051211,4.123,-0.020812,-0.0070738,-0.0033231,0,Stand
4.132,0.043102,-0.04996,0.065049,4.133,-0.021423,-0.00035429,-0.00026878,0,Stand
4.141,0.058749,-0.013402,0.09013,4.143,-0.021423,0.0033109,0.0021747,0,Stand
4.151,0.045794,-0.031664,0.066934,4.152,-0.020201,0.007587,0.0021747,0,Stand
4.161,0.040128,-0.0080851,0.05528,4.163,-0.01959,0.010641,-0.00087965,0,Stand
4.171,0.010549,0.00079381,0.02063,4.173,-0.018369,0.01003,-0.0021014,0,Stand
4.181,0.0060682,0.013076,0.013594,4.183,-0.017758,0.0045326,-0.0021014,0,Stand
4.192,-0.0033569,-0.016543,-0.0060194,4.193,-0.01226,0.00025657,-0.00087965,0,Stand
4.203,0.024226,-0.0018975,0.0070691,4.204,-0.01226,-0.0021869,-0.0033231,0,Stand
4.211,0.016994,-0.018595,-0.022639,4.213,-0.012871,-0.0034086,-0.0057666,0,Stand
4.222,0.027649,-0.024709,-0.016252,4.223,-0.015314,0.00025657,-0.0051557,0,Stand
4.232,0.0084696,-0.0091516,-0.0017958,4.233,-0.015925,-0.001576,-0.0033231,0,Stand
4.242,0.023991,-0.00061846,0.037937,4.243,-0.01898,-0.001576,-0.0014905,0,Stand
4.252,0.035959,-0.0050194,0.069226,4.253,-0.022645,-0.001576,-0.00026878,0,Stand
4.264,0.047973,0.0098978,0.1052,4.266,-0.023256,0.0051435,-0.0014905,0,Stand
4.272,0.054184,0.013892,0.11288,4.274,-0.022645,0.010641,-0.00087965,0,Stand
4.282,0.042593,0.015496,0.086452,4.283,-0.021423,0.014917,-0.0045448,0,Stand
4.292,0.0083113,0.013112,0.033329,4.293,-0.017758,0.011863,-0.0045448,0,Stand
4.302,-0.02727,0.0094471,-0.01465,4.303,-0.017758,0.0045326,-0.0069883,0,Stand
4.312,-0.047539,0.0067681,-0.062974,4.313,-0.018369,-0.0021869,-0.010043,0,Stand
4.322,-0.053679,-0.014076,-0.066173,4.323,-0.018369,-0.011961,-0.0094318,0,Stand
4.333,-0.018156,-0.039651,-0.06486,4.335,-0.017758,-0.016237,-0.0094318,0,Stand
4.342,0.00050068,-0.072243,-0.03075,4.343,-0.017147,-0.021735,-0.0063774,0,Stand
4.353,0.031054,-0.07094,0.013376,4.355,-0.014704,-0.01868,-0.0027122,0,Stand
4.362,0.040207,-0.086003,0.057101,4.363,-0.012871,-0.015015,-0.00026878,0,Stand
4.372,0.053093,-0.064919,0.064463,4.373,-0.012871,-0.0076847,0.0033964,0,Stand
4.382,0.067418,-0.047082,0.078228,4.383,-0.0098166,-0.0046304,0.0027855,0,Stand
4.393,0.073435,-0.023447,0.060513,4.394,-0.013482,0.0033109,0.0040073,0,Stand
4.405,0.053309,0.013456,0.037312,4.407,-0.014093,0.007587,0.0015638,0,Stand
4.411,0.016487,0.02488,0.029299,4.413,-0.011038,0.01003,-0.0014905,0,Stand
4.421,0.0012159,0.026293,-0.0016625,4.423,-0.011649,0.0069761,-0.0033231,0,Stand
4.431,-0.014165,0.021514,-0.014321,4.433,-0.0092057,0.0045326,-0.0027122,0,Stand
4.441,-0.01405,0.0059454,-0.0063858,4.442,-0.007984,-0.00096516,-0.0051557,0,Stand
4.451,-0.010504,-0.03138,-0.0039086,4.453,-0.0098166,0.00025657,-0.0057666,0,Stand
4.463,0.0098333,-0.037539,0.012833,4.465,-0.007984,-0.0064629,-0.0051557,0,Stand
4.471,0.018059,-0.043628,0.038521,4.473,-0.0085949,-0.0089064,-0.0045448,0,Stand
4.481,0.033447,-0.040028,0.081094,4.483,-0.011038,-0.0046304,-0.0033231,0,Stand
4.492,0.048979,-0.0099454,0.094445,4.493,-0.014093,-0.0021869,0.0027855,0,Stand
4.502,0.050288,0.003973,0.10031,4.503,-0.012871,0.0033109,0.0027855,0,Stand
4.512,0.031404,0.0058413,0.10074,4.514,-0.011038,0.012474,0.0033964,0,Stand
4.522,0.021137,0.03635,0.089464,4.525,-0.013482,0.013085,0.0027855,0,Stand
4.533,-0.013066,0.03805,0.064967,4.536,-0.014093,0.017972,-0.00087965,0,Stand
4.542,-0.029268,0.048922,0.0030191,4.544,-0.017147,0.012474,-0.0051557,0,Stand
4.551,-0.042097,0.034304,-0.025914,4.553,-0.015925,0.00086743,-0.0088209,0,Stand
4.561,-0.040913,0.024107,-0.0321,4.563,-0.017147,-0.0076847,-0.0094318,0,Stand
4.571,-0.032779,-0.0016295,-0.029013,4.573,-0.014093,-0.015626,-0.010653,0,Stand
4.581,-0.020083,-0.015526,-0.038282,4.583,-0.014093,-0.021735,-0.00821,0,Stand
4.591,-0.00035286,-0.041092,-0.01334,4.593,-0.014093,-0.022956,-0.0063774,0,Stand
4.602,0.036165,-0.041266,0.0068121,4.603,-0.011038,-0.024789,-0.0033231,0,Stand
4.611,0.07148,-0.036404,0.03547,4.613,-0.011649,-0.022345,-0.0014905,0,Stand
4.622,0.1045,-0.034922,0.062645,4.623,-0.014093,-0.012572,0.0021747,0,Stand
4.632,0.11148,-0.017489,0.10438,4.633,-0.015925,-0.0040195,0.0015638,0,Stand
4.641,0.091167,0.02617,0.11884,4.643,-0.016536,0.0094195,-0.00026878,0,Stand
4.652,0.046028,0.039649,0.080514,4.653,-0.018369,0.014917,-0.00026878,0,Stand
4.664,-0.0097685,0.060251,0.029746,4.666,-0.020812,0.021026,-0.0045448,0,Stand
4.672,-0.034375,0.070838,-0.016666,4.674,-0.022645,0.01675,-0.0045448,0,Stand
4.682,-0.041172,0.055092,-0.052932,4.684,-0.024477,0.010641,-0.0088209,0,Stand
4.692,-0.054188,0.025852,-0.082457,4.694,-0.024477,-0.0052412,-0.011264,0,Stand
4.702,-0.044892,-0.0035486,-0.072078,4.703,-0.022034,-0.018069,-0.011264,0,Stand
4.712,-0.04668,-0.020947,-0.047323,4.713,-0.022645,-0.0254,-0.010043,0,Stand
4.722,-0.00072193,-0.059644,-0.0027981,4.724,-0.017758,-0.023567,-0.0069883,0,Stand
4.734,0.042938,-0.0777,0.051062,4.736,-0.018369,-0.020513,-0.0051557,0,Stand
4.742,0.058011,-0.064354,0.08055,4.743,-0.01898,-0.014404,-0.0014905,0,Stand
4.752,0.075701,-0.04463,0.10096,4.753,-0.018369,-0.0070738,0.00095295,0,Stand
4.762,0.036157,-0.00080061,0.088248,4.763,-0.017758,0.0039218,0.0021747,0,Stand
4.772,0.012451,0.010746,0.04695,4.773,-0.020201,0.0081978,0.0015638,0,Stand
4.782,0.0079756,0.038949,0.014904,4.783,-0.021423,0.014306,0.00034208,0,Stand
4.792,0.0023947,0.045427,-0.02117,4.793,-0.022645,0.01003,-0.0021014,0,Stand
4.804,0.0014486,0.045652,-0.023233,4.805,-0.029364,0.0045326,-0.0069883,0,Stand
4.812,0.0098848,0.029987,0.0028484,4.813,-0.029364,-0.00096516,-0.010653,0,Stand
4.822,0.012157,0.006813,0.00073934,4.823,-0.028143,-0.0046304,-0.013097,0,Stand
4.832,0.033476,-0.015377,0.013331,4.833,-0.026921,-0.0070738,-0.012486,0,Stand
4.842,0.043948,-0.02667,-9.01E-05,4.843,-0.025088,-0.0064629,-0.013097,0,Stand
4.852,0.047249,-0.035666,0.001967,4.853,-0.026921,-0.0034086,-0.010653,0,Stand
4.863,0.037517,-0.052668,0.044362,4.864,-0.027532,-0.00096516,-0.0069883,0,Stand
4.872,0.035096,-0.046502,0.078051,4.873,-0.031197,0.0027,-0.003934,0,Stand
4.882,0.029243,-0.030364,0.095734,4.883,-0.029975,0.0094195,-0.0021014,0,Stand
4.892,0.021214,-0.021257,0.10426,4.893,-0.031197,0.014917,0.00034208,0,Stand
4.902,0.012162,0.0024236,0.087077,4.903,-0.029975,0.019193,0.00095295,0,Stand
4.912,-0.011152,0.017687,0.05511,4.913,-0.028753,0.019804,0.0015638,0,Stand
4.922,-0.032071,0.010193,0.023135,4.923,-0.025088,0.014306,-0.003934,0,Stand
4.935,-0.035248,-0.0026917,-0.0070662,4.937,-0.022645,0.0045326,-0.0057666,0,Stand
4.942,-0.026731,0.0045319,-0.0051782,4.943,-0.023256,-0.00035429,-0.0088209,0,Stand
4.952,-0.0099983,-0.0028777,-0.00038171,4.954,-0.022645,-0.0040195,-0.010653,0,Stand
4.962,-0.019717,-0.022407,-0.0047772,4.963,-0.022645,-0.0070738,-0.011264,0,Stand
4.972,-0.010369,-0.044313,-0.013628,4.974,-0.018369,-0.018069,-0.0088209,0,Stand
4.982,0.0047226,-0.055242,-0.0059001,4.983,-0.015314,-0.017459,-0.0051557,0,Stand
4.991,0.0055218,-0.076565,0.02564,4.993,-0.017147,-0.014404,-0.0014905,0,Stand
5.002,0.026797,-0.053164,0.03772,5.004,-0.017758,-0.011961,0.0027855,0,Stand
5.011,0.055367,-0.019811,0.057916,5.013,-0.017147,-0.0046304,0.0040073,0,Stand
5.021,0.072174,-0.0091699,0.078536,5.023,-0.015925,-0.00035429,0.005229,0,Stand
5.031,0.084281,0.040904,0.037722,5.033,-0.016536,0.0088087,0.0015638,0,Stand
5.041,0.042674,0.043854,0.0033126,5.043,-0.01898,0.013085,-0.0014905,0,Stand
5.051,0.0058994,0.041715,-0.021818,5.053,-0.021423,0.013696,-0.003934,0,Stand
5.062,-0.015354,0.028594,-0.049259,5.064,-0.01959,0.0088087,-0.0069883,0,Stand
5.071,-0.0092382,0.011561,-0.033111,5.073,-0.018369,0.0014783,-0.010653,0,Stand
5.081,-0.012927,-0.00104,-0.037776,5.083,-0.017147,-0.010128,-0.011875,0,Stand
5.091,-0.0097075,-0.017299,-0.012706,5.093,-0.015314,-0.014404,-0.0094318,0,Stand
5.101,0.0054026,-0.04415,0.01994,5.103,-0.018369,-0.019902,-0.0094318,0,Stand
5.111,0.025201,-0.034911,0.055437,5.113,-0.015314,-0.015015,-0.0027122,0,Stand
5.121,0.036841,-0.0227,0.085535,5.123,-0.017758,-0.010739,-0.00087965,0,Stand
5.133,0.061807,0.0016738,0.099552,5.134,-0.015314,-0.0021869,0.00034208,0,Stand
5.141,0.078634,0.0045117,0.099479,5.143,-0.017147,0.0057544,-0.00026878,0,Stand
5.151,0.062125,0.013274,0.061561,5.153,-0.015925,0.0081978,-0.00026878,0,Stand
5.162,0.030099,0.014788,0.029429,5.163,-0.017147,0.013085,-0.0033231,0,Stand
5.172,-0.010245,0.032755,-0.0090384,5.174,-0.017147,0.010641,-0.0057666,0,Stand
5.182,-0.041124,0.013386,-0.029227,5.183,-0.014093,0.0020892,-0.00821,0,Stand
5.192,-0.050709,-0.013415,-0.044953,5.194,-0.013482,-0.0076847,-0.0088209,0,Stand
5.203,-0.03782,-0.033072,-0.03451,5.205,-0.011038,-0.018069,-0.011264,0,Stand
5.211,-0.01202,-0.044521,-0.024351,5.213,-0.0067623,-0.022956,-0.0063774,0,Stand
5.222,0.020905,-0.073458,0.012556,5.224,-0.0061514,-0.024178,-0.0051557,0,Stand
5.233,0.043061,-0.079441,0.0064454,5.234,-0.0049297,-0.021735,-0.0033231,0,Stand
5.242,0.062918,-0.061287,0.046731,5.244,-0.0061514,-0.016848,0.0027855,0,Stand
5.252,0.070999,-0.031778,0.052994,5.254,-0.0085949,-0.012572,0.0046181,0,Stand
5.265,0.074418,-0.0057074,0.057634,5.266,-0.01226,-0.0052412,0.0021747,0,Stand
5.272,0.062439,0.0033898,0.07113,5.274,-0.010427,0.00025657,0.0027855,0,Stand
5.282,0.031449,0.030351,0.058908,5.284,-0.012871,0.0088087,0.0021747,0,Stand
5.293,0.0018559,0.029703,0.053055,5.294,-0.011038,0.0088087,-0.00026878,0,Stand
5.302,-0.021788,0.032307,0.022064,5.304,-0.007984,0.0069761,-0.0014905,0,Stand
5.312,-0.056273,0.019139,0.0080009,5.314,-0.0098166,0.0039218,-0.0027122,0,Stand
5.322,-0.02623,-0.012017,-0.045125,5.324,-0.007984,-0.0095173,-0.0063774,0,Stand
5.335,0.011814,-0.02078,-0.015538,5.337,-0.0098166,-0.019902,-0.0045448,0,Stand
5.342,0.043577,-0.012597,-0.0098789,5.343,-0.0085949,-0.026011,-0.0051557,0,Stand
5.353,0.05972,0.0063045,0.037886,5.354,-0.010427,-0.027843,-0.0063774,0,Stand
5.362,0.050662,-0.0060055,0.091833,5.364,-0.010427,-0.022956,-0.0027122,0,Stand
5.373,0.049007,0.001166,0.13191,5.374,-0.010427,-0.017459,-0.0014905,0,Stand
5.382,0.04755,-0.0071121,0.14971,5.383,-0.011649,-0.001576,0.00034208,0,Stand
5.392,0.039353,-0.0056167,0.12161,5.393,-0.0043188,0.011863,0.0033964,0,Stand
5.403,0.038675,0.00076866,0.052724,5.404,-0.0030971,0.018583,0.0027855,0,Stand
5.412,-0.00022221,0.0034624,-0.026115,5.413,-0.0012645,0.014306,0.0046181,0,Stand
5.423,-0.016522,0.040942,-0.076806,5.424,-0.0030971,0.0051435,-0.00026878,0,Stand
5.434,-0.030756,0.04922,-0.079754,5.435,-0.0067623,-0.0046304,-0.0027122,0,Stand
5.441,-0.015354,0.02981,-0.062482,5.443,-0.0055406,-0.011961,-0.0063774,0,Stand
5.453,0.0058098,0.0040599,-0.031323,5.454,-0.007984,-0.016848,-0.0088209,0,Stand
5.463,0.038827,-0.018126,-0.0033147,5.465,-0.0055406,-0.021124,-0.0069883,0,Stand
5.473,0.02627,0.0028995,0.051402,5.474,-0.0067623,-0.01868,-0.0069883,0,Stand
5.481,0.053309,0.001127,0.079406,5.483,-0.0061514,-0.011961,-0.0021014,0,Stand
5.491,0.067431,-0.00020528,0.099451,5.493,-0.0073731,-0.0058521,-0.0027122,0,Stand
5.501,0.096086,0.013959,0.11402,5.503,-0.0092057,0.0020892,-0.00087965,0,Stand
5.511,0.081875,0.035448,0.10263,5.514,-0.011038,0.01003,-0.0033231,0,Stand
5.521,0.05585,0.054272,0.058187,5.523,-0.012871,0.019193,-0.0045448,0,Stand
5.533,0.033599,0.063367,0.016579,5.535,-0.017147,0.015528,-0.0075992,0,Stand
5.542,-0.0067549,0.053086,-0.02217,5.543,-0.016536,0.012474,-0.010653,0,Stand
5.552,-0.028102,0.028206,-0.030514,5.553,-0.018369,0.0057544,-0.013708,0,Stand
5.562,-0.04725,-0.014784,-0.029793,5.563,-0.017758,-0.00035429,-0.011875,0,Stand
5.572,-0.025823,-0.040714,-0.016488,5.573,-0.018369,-0.0040195,-0.011875,0,Stand
5.582,0.0014935,-0.071313,-0.00036073,5.583,-0.016536,-0.0070738,-0.0075992,0,Stand
5.592,0.024028,-0.067893,0.02791,5.594,-0.014704,-0.0034086,-0.0069883,0,Stand
5.604,0.076604,-0.033314,0.066532,5.605,-0.014704,-0.00096516,-0.0057666,0,Stand
5.612,0.092154,0.0025311,0.065364,5.613,-0.012871,0.0094195,-0.0045448,0,Stand
5.622,0.089989,0.039538,0.028523,5.623,-0.015314,0.013696,-0.0033231,0,Stand
5.632,0.049589,0.02284,-0.014516,5.633,-0.017147,0.019193,-0.003934,0,Stand
5.641,0.026078,0.024085,-0.01376,5.643,-0.021423,0.014306,-0.0057666,0,Stand
5.652,-0.0023603,0.0061094,-0.014895,5.653,-0.021423,0.014917,-0.010043,0,Stand
